ProductID;Date;Zip;Units;Revenue;Country;CountryZip;Province;Product;Category;Segment;Manufacturer
1940;37942;V6J;1;162.6975;Canada;CanadaV6J;British Columbia;Currus RP-15;Rural;Productivity;Currus
491;37943;V7M;1;892.2375;Canada;CanadaV7M;British Columbia;Maximus UM-96;Urban;Moderation;VanArsdel
2235;37949;V6L;1;70.8225;Canada;CanadaV6L;British Columbia;Aliqui RP-32;Rural;Productivity;Aliqui
1228;37991;T6G;1;131.1975;Canada;CanadaT6G;Alberta;Pirum UC-30;Urban;Convenience;Pirum
1217;37991;R2G;1;577.4475;Canada;CanadaR2G;Manitoba;Pirum UC-19;Urban;Convenience;Pirum
1191;37991;V7X;1;251.9475;Canada;CanadaV7X;British Columbia;Pirum UE-27;Urban;Extreme;Pirum
1215;37991;V7Y;1;341.1975;Canada;CanadaV7Y;British Columbia;Pirum UC-17;Urban;Convenience;Pirum
1181;37991;R2G;1;419.9475;Canada;CanadaR2G;Manitoba;Pirum UE-17;Urban;Extreme;Pirum
2235;37991;V6M;1;70.8225;Canada;CanadaV6M;British Columbia;Aliqui RP-32;Rural;Productivity;Aliqui
2234;37991;V6M;1;70.8225;Canada;CanadaV6M;British Columbia;Aliqui RP-31;Rural;Productivity;Aliqui
1096;37992;T6G;1;120.6975;Canada;CanadaT6G;Alberta;Pirum RP-42;Rural;Productivity;Pirum
1095;37992;T6G;1;120.6975;Canada;CanadaT6G;Alberta;Pirum RP-41;Rural;Productivity;Pirum
400;37992;V7N;1;771.4875;Canada;CanadaV7N;British Columbia;Maximus UM-05;Urban;Moderation;VanArsdel
418;37992;T6R;1;892.2375;Canada;CanadaT6R;Alberta;Maximus UM-23;Urban;Moderation;VanArsdel
1518;37994;T6C;1;170.52;Canada;CanadaT6C;Alberta;Quibus RP-10;Rural;Productivity;Quibus
475;37994;V6M;1;1028.7375;Canada;CanadaV6M;British Columbia;Maximus UM-80;Urban;Moderation;VanArsdel
2054;37994;V6A;1;551.1975;Canada;CanadaV6A;British Columbia;Currus UE-14;Urban;Extreme;Currus
510;37994;T5B;1;907.9875;Canada;CanadaT5B;Alberta;Maximus UM-15;Urban;Moderation;VanArsdel
1517;37994;T6C;1;170.52;Canada;CanadaT6C;Alberta;Quibus RP-09;Rural;Productivity;Quibus
2280;37994;T6R;1;154.8225;Canada;CanadaT6R;Alberta;Aliqui RS-13;Rural;Select;Aliqui
559;37994;V6M;1;629.7375;Canada;CanadaV6M;British Columbia;Maximus UC-24;Urban;Convenience;VanArsdel
551;37994;V5V;1;923.7375;Canada;CanadaV5V;British Columbia;Maximus UC-16;Urban;Convenience;VanArsdel
915;37994;R2C;1;556.4475;Canada;CanadaR2C;Manitoba;Natura UE-24;Urban;Extreme;Natura
2218;37995;R2C;1;141.6975;Canada;CanadaR2C;Manitoba;Aliqui RP-15;Rural;Productivity;Aliqui
2235;37995;T2X;1;65.5725;Canada;CanadaT2X;Alberta;Aliqui RP-32;Rural;Productivity;Aliqui
2219;37995;R2C;1;141.6975;Canada;CanadaR2C;Manitoba;Aliqui RP-16;Rural;Productivity;Aliqui
2234;37995;T2X;1;65.5725;Canada;CanadaT2X;Alberta;Aliqui RP-31;Rural;Productivity;Aliqui
432;37995;T6G;1;923.7375;Canada;CanadaT6G;Alberta;Maximus UM-37;Urban;Moderation;VanArsdel
763;37996;T5L;1;304.4475;Canada;CanadaT5L;Alberta;Natura RP-51;Rural;Productivity;Natura
764;37996;T5L;1;304.4475;Canada;CanadaT5L;Alberta;Natura RP-52;Rural;Productivity;Natura
551;38002;V6G;1;923.7375;Canada;CanadaV6G;British Columbia;Maximus UC-16;Urban;Convenience;VanArsdel
2239;38002;V6R;1;125.9475;Canada;CanadaV6R;British Columbia;Aliqui RP-36;Rural;Productivity;Aliqui
981;38002;V6Z;1;157.4475;Canada;CanadaV6Z;British Columbia;Natura UC-44;Urban;Convenience;Natura
1975;38002;V6B;1;57.6975;Canada;CanadaV6B;British Columbia;Currus RP-50;Rural;Productivity;Currus
966;38002;V6Z;1;472.4475;Canada;CanadaV6Z;British Columbia;Natura UC-29;Urban;Convenience;Natura
1006;38002;V6N;1;89.1975;Canada;CanadaV6N;British Columbia;Natura YY-07;Youth;Youth;Natura
2238;38002;V6R;1;125.9475;Canada;CanadaV6R;British Columbia;Aliqui RP-35;Rural;Productivity;Aliqui
499;38002;V6G;1;923.7375;Canada;CanadaV6G;British Columbia;Maximus UM-04;Urban;Moderation;VanArsdel
609;38003;T6W;1;852.8625;Canada;CanadaT6W;Alberta;Maximus UC-74;Urban;Convenience;VanArsdel
2205;38005;V6J;3;440.8425;Canada;CanadaV6J;British Columbia;Aliqui RP-02;Rural;Productivity;Aliqui
1006;38005;T5J;1;89.1975;Canada;CanadaT5J;Alberta;Natura YY-07;Youth;Youth;Natura
989;38015;T6R;1;425.1975;Canada;CanadaT6R;Alberta;Natura UC-52;Urban;Convenience;Natura
761;38015;T5W;1;178.4475;Canada;CanadaT5W;Alberta;Natura RP-49;Rural;Productivity;Natura
762;38015;T5W;1;178.4475;Canada;CanadaT5W;Alberta;Natura RP-50;Rural;Productivity;Natura
2269;37997;V6M;2;587.895;Canada;CanadaV6M;British Columbia;Aliqui RS-02;Rural;Select;Aliqui
792;37998;T2J;1;62.9475;Canada;CanadaT2J;Alberta;Natura RP-80;Rural;Productivity;Natura
1489;37998;V5X;1;267.645;Canada;CanadaV5X;British Columbia;Quibus RP-81;Rural;Productivity;Quibus
551;37998;V6S;1;923.7375;Canada;CanadaV6S;British Columbia;Maximus UC-16;Urban;Convenience;VanArsdel
647;37998;R2G;1;913.2375;Canada;CanadaR2G;Manitoba;Maximus UC-12;Urban;Convenience;VanArsdel
763;37998;V6S;1;304.4475;Canada;CanadaV6S;British Columbia;Natura RP-51;Rural;Productivity;Natura
791;37998;T2J;1;62.9475;Canada;CanadaT2J;Alberta;Natura RP-79;Rural;Productivity;Natura
475;37998;T5Y;1;1028.7375;Canada;CanadaT5Y;Alberta;Maximus UM-80;Urban;Moderation;VanArsdel
1490;37998;V5X;1;267.645;Canada;CanadaV5X;British Columbia;Quibus RP-82;Rural;Productivity;Quibus
2410;37998;T3R;1;104.9475;Canada;CanadaT3R;Alberta;Aliqui YY-19;Youth;Youth;Aliqui
764;37998;V6S;1;304.4475;Canada;CanadaV6S;British Columbia;Natura RP-52;Rural;Productivity;Natura
2055;37999;R2G;1;569.5725;Canada;CanadaR2G;Manitoba;Currus UE-15;Urban;Extreme;Currus
800;37999;V7Y;1;262.4475;Canada;CanadaV7Y;British Columbia;Natura RS-04;Rural;Select;Natura
1009;37999;R2G;1;99.6975;Canada;CanadaR2G;Manitoba;Natura YY-10;Youth;Youth;Natura
681;37999;T6E;1;718.9875;Canada;CanadaT6E;Alberta;Maximus UC-46;Urban;Convenience;VanArsdel
609;37999;T6G;1;852.8625;Canada;CanadaT6G;Alberta;Maximus UC-74;Urban;Convenience;VanArsdel
993;38016;T6T;1;325.4475;Canada;CanadaT6T;Alberta;Natura UC-56;Urban;Convenience;Natura
2359;38016;T6J;1;446.1975;Canada;CanadaT6J;Alberta;Aliqui UC-07;Urban;Convenience;Aliqui
758;38016;V6T;1;73.4475;Canada;CanadaV6T;British Columbia;Natura RP-46;Rural;Productivity;Natura
1548;38016;R2G;1;351.645;Canada;CanadaR2G;Manitoba;Quibus RP-40;Rural;Productivity;Quibus
2355;38016;V5V;1;577.4475;Canada;CanadaV5V;British Columbia;Aliqui UC-03;Urban;Convenience;Aliqui
551;38016;V5T;1;923.7375;Canada;CanadaV5T;British Columbia;Maximus UC-16;Urban;Convenience;VanArsdel
757;38016;V6T;1;73.4475;Canada;CanadaV6T;British Columbia;Natura RP-45;Rural;Productivity;Natura
976;38016;T6J;1;314.9475;Canada;CanadaT6J;Alberta;Natura UC-39;Urban;Convenience;Natura
1547;38016;R2G;1;351.645;Canada;CanadaR2G;Manitoba;Quibus RP-39;Rural;Productivity;Quibus
2380;38016;V7Y;1;293.9475;Canada;CanadaV7Y;British Columbia;Aliqui UC-28;Urban;Convenience;Aliqui
609;38016;T1Y;1;852.8625;Canada;CanadaT1Y;Alberta;Maximus UC-74;Urban;Convenience;VanArsdel
1836;38016;T5K;1;146.9475;Canada;CanadaT5K;Alberta;Pomum YY-31;Youth;Youth;Pomum
2098;38005;T3R;1;293.9475;Canada;CanadaT3R;Alberta;Currus YY-02;Youth;Youth;Currus
967;38005;T6H;1;677.1975;Canada;CanadaT6H;Alberta;Natura UC-30;Urban;Convenience;Natura
2204;38005;V6J;3;440.8425;Canada;CanadaV6J;British Columbia;Aliqui RP-01;Rural;Productivity;Aliqui
1391;38006;T1Y;1;141.645;Canada;CanadaT1Y;Alberta;Quibus RP-83;Rural;Productivity;Quibus
609;38006;T6G;1;852.8625;Canada;CanadaT6G;Alberta;Maximus UC-74;Urban;Convenience;VanArsdel
1392;38006;T1Y;1;141.645;Canada;CanadaT1Y;Alberta;Quibus RP-84;Rural;Productivity;Quibus
761;38007;V6Z;1;178.4475;Canada;CanadaV6Z;British Columbia;Natura RP-49;Rural;Productivity;Natura
1981;38007;V6E;1;167.9475;Canada;CanadaV6E;British Columbia;Currus RP-56;Rural;Productivity;Currus
551;38007;V5X;1;923.7375;Canada;CanadaV5X;British Columbia;Maximus UC-16;Urban;Convenience;VanArsdel
670;38007;V6T;1;892.2375;Canada;CanadaV6T;British Columbia;Maximus UC-35;Urban;Convenience;VanArsdel
1980;38007;V6E;1;167.9475;Canada;CanadaV6E;British Columbia;Currus RP-55;Rural;Productivity;Currus
762;38007;V6Z;1;178.4475;Canada;CanadaV6Z;British Columbia;Natura RP-50;Rural;Productivity;Natura
781;38007;V5Z;2;199.395;Canada;CanadaV5Z;British Columbia;Natura RP-69;Rural;Productivity;Natura
782;38007;V5Z;2;199.395;Canada;CanadaV5Z;British Columbia;Natura RP-70;Rural;Productivity;Natura
1009;38007;V6C;1;99.6975;Canada;CanadaV6C;British Columbia;Natura YY-10;Youth;Youth;Natura
1215;38007;T5K;1;341.1975;Canada;CanadaT5K;Alberta;Pirum UC-17;Urban;Convenience;Pirum
2352;38008;T6W;1;367.4475;Canada;CanadaT6W;Alberta;Aliqui UE-26;Urban;Extreme;Aliqui
981;38008;T2B;1;157.4475;Canada;CanadaT2B;Alberta;Natura UC-44;Urban;Convenience;Natura
2054;38008;V6Z;1;551.1975;Canada;CanadaV6Z;British Columbia;Currus UE-14;Urban;Extreme;Currus
2388;38008;T5L;1;309.6975;Canada;CanadaT5L;Alberta;Aliqui UC-36;Urban;Convenience;Aliqui
1009;38008;T2J;1;99.6975;Canada;CanadaT2J;Alberta;Natura YY-10;Youth;Youth;Natura
2376;38008;T5W;1;692.9475;Canada;CanadaT5W;Alberta;Aliqui UC-24;Urban;Convenience;Aliqui
2359;38009;T6W;1;446.1975;Canada;CanadaT6W;Alberta;Aliqui UC-07;Urban;Convenience;Aliqui
604;38009;T6T;1;494.8125;Canada;CanadaT6T;Alberta;Maximus UC-69;Urban;Convenience;VanArsdel
641;38009;V5Z;1;818.7375;Canada;CanadaV5Z;British Columbia;Maximus UC-06;Urban;Convenience;VanArsdel
443;38009;T1Y;1;860.7375;Canada;CanadaT1Y;Alberta;Maximus UM-48;Urban;Moderation;VanArsdel
952;38009;V6Z;1;262.4475;Canada;CanadaV6Z;British Columbia;Natura UC-15;Urban;Convenience;Natura
981;38009;T6V;1;157.4475;Canada;CanadaT6V;Alberta;Natura UC-44;Urban;Convenience;Natura
993;38009;V6Z;1;325.4475;Canada;CanadaV6Z;British Columbia;Natura UC-56;Urban;Convenience;Natura
966;38010;V5T;1;482.9475;Canada;CanadaV5T;British Columbia;Natura UC-29;Urban;Convenience;Natura
689;38010;T3A;1;340.9875;Canada;CanadaT3A;Alberta;Maximus UC-54;Urban;Convenience;VanArsdel
1215;38012;V6L;1;341.1975;Canada;CanadaV6L;British Columbia;Pirum UC-17;Urban;Convenience;Pirum
791;37940;R3H;1;62.9475;Canada;CanadaR3H;Manitoba;Natura RP-79;Rural;Productivity;Natura
1182;37942;M7Y;1;157.4475;Canada;CanadaM7Y;Ontario;Pirum UE-18;Urban;Extreme;Pirum
2332;37942;M6H;1;419.9475;Canada;CanadaM6H;Ontario;Aliqui UE-06;Urban;Extreme;Aliqui
1991;37942;K1N;1;314.9475;Canada;CanadaK1N;Ontario;Currus RS-10;Rural;Select;Currus
757;37943;K1H;1;73.4475;Canada;CanadaK1H;Ontario;Natura RP-45;Rural;Productivity;Natura
1120;37943;R3H;1;170.5725;Canada;CanadaR3H;Manitoba;Pirum RS-08;Rural;Select;Pirum
1203;37943;L5G;1;320.1975;Canada;CanadaL5G;Ontario;Pirum UC-05;Urban;Convenience;Pirum
794;37949;M5X;2;157.395;Canada;CanadaM5X;Ontario;Natura RP-82;Rural;Productivity;Natura
1094;37991;L5P;1;57.6975;Canada;CanadaL5P;Ontario;Pirum RP-40;Rural;Productivity;Pirum
1483;37991;L5P;1;76.02;Canada;CanadaL5P;Ontario;Quibus RP-75;Rural;Productivity;Quibus
1097;37991;R3E;1;293.9475;Canada;CanadaR3E;Manitoba;Pirum RP-43;Rural;Productivity;Pirum
1982;37991;M4P;1;293.9475;Canada;CanadaM4P;Ontario;Currus RS-01;Rural;Select;Currus
1057;37991;L5P;1;131.1975;Canada;CanadaL5P;Ontario;Pirum RP-03;Rural;Productivity;Pirum
1066;37991;R3V;1;309.6975;Canada;CanadaR3V;Manitoba;Pirum RP-12;Rural;Productivity;Pirum
1098;37991;R3E;1;293.9475;Canada;CanadaR3E;Manitoba;Pirum RP-44;Rural;Productivity;Pirum
1484;37991;L5P;1;76.02;Canada;CanadaL5P;Ontario;Quibus RP-76;Rural;Productivity;Quibus
491;37992;R3W;1;892.2375;Canada;CanadaR3W;Manitoba;Maximus UM-96;Urban;Moderation;VanArsdel
1942;37992;M6H;1;125.9475;Canada;CanadaM6H;Ontario;Currus RP-17;Rural;Productivity;Currus
1943;37992;M6H;1;125.9475;Canada;CanadaM6H;Ontario;Currus RP-18;Rural;Productivity;Currus
2055;37992;K1R;1;569.5725;Canada;CanadaK1R;Ontario;Currus UE-15;Urban;Extreme;Currus
1916;37992;L5R;1;286.0725;Canada;CanadaL5R;Ontario;Currus MA-09;Mix;All Season;Currus
1230;37992;L5H;1;472.4475;Canada;CanadaL5H;Ontario;Pirum UC-32;Urban;Convenience;Pirum
763;37993;M6G;1;304.4475;Canada;CanadaM6G;Ontario;Natura RP-51;Rural;Productivity;Natura
764;37993;M6G;1;304.4475;Canada;CanadaM6G;Ontario;Natura RP-52;Rural;Productivity;Natura
764;37993;R3H;1;304.4475;Canada;CanadaR3H;Manitoba;Natura RP-52;Rural;Productivity;Natura
2205;37993;M5L;1;146.9475;Canada;CanadaM5L;Ontario;Aliqui RP-02;Rural;Productivity;Aliqui
400;37993;L5N;1;771.4875;Canada;CanadaL5N;Ontario;Maximus UM-05;Urban;Moderation;VanArsdel
763;37993;R3H;1;304.4475;Canada;CanadaR3H;Manitoba;Natura RP-51;Rural;Productivity;Natura
2204;37993;M5L;1;146.9475;Canada;CanadaM5L;Ontario;Aliqui RP-01;Rural;Productivity;Aliqui
551;37994;K1Y;1;923.7375;Canada;CanadaK1Y;Ontario;Maximus UC-16;Urban;Convenience;VanArsdel
976;37994;L5V;1;314.9475;Canada;CanadaL5V;Ontario;Natura UC-39;Urban;Convenience;Natura
1539;37994;L5T;1;377.895;Canada;CanadaL5T;Ontario;Quibus RP-31;Rural;Productivity;Quibus
1086;37994;L5G;1;83.9475;Canada;CanadaL5G;Ontario;Pirum RP-32;Rural;Productivity;Pirum
572;37994;M6H;1;445.9875;Canada;CanadaM6H;Ontario;Maximus UC-37;Urban;Convenience;VanArsdel
1543;37994;K2P;1;341.145;Canada;CanadaK2P;Ontario;Quibus RP-35;Rural;Productivity;Quibus
1540;37994;L5T;1;377.895;Canada;CanadaL5T;Ontario;Quibus RP-32;Rural;Productivity;Quibus
1085;37994;L5G;1;83.9475;Canada;CanadaL5G;Ontario;Pirum RP-31;Rural;Productivity;Pirum
1544;37994;K2P;1;341.145;Canada;CanadaK2P;Ontario;Quibus RP-36;Rural;Productivity;Quibus
443;37995;M6G;1;860.7375;Canada;CanadaM6G;Ontario;Maximus UM-48;Urban;Moderation;VanArsdel
670;37995;L5N;1;897.4875;Canada;CanadaL5N;Ontario;Maximus UC-35;Urban;Convenience;VanArsdel
491;37996;M4V;1;892.2375;Canada;CanadaM4V;Ontario;Maximus UM-96;Urban;Moderation;VanArsdel
609;38002;M6H;1;852.8625;Canada;CanadaM6H;Ontario;Maximus UC-74;Urban;Convenience;VanArsdel
609;38002;L5G;1;852.8625;Canada;CanadaL5G;Ontario;Maximus UC-74;Urban;Convenience;VanArsdel
609;38002;M4P;1;852.8625;Canada;CanadaM4P;Ontario;Maximus UC-74;Urban;Convenience;VanArsdel
491;38002;M4R;1;892.2375;Canada;CanadaM4R;Ontario;Maximus UM-96;Urban;Moderation;VanArsdel
491;38003;R3E;1;892.2375;Canada;CanadaR3E;Manitoba;Maximus UM-96;Urban;Moderation;VanArsdel
927;38003;M7Y;1;451.4475;Canada;CanadaM7Y;Ontario;Natura UE-36;Urban;Extreme;Natura
1066;38005;R3B;1;309.6975;Canada;CanadaR3B;Manitoba;Pirum RP-12;Rural;Productivity;Pirum
1982;38015;K1R;1;293.9475;Canada;CanadaK1R;Ontario;Currus RS-01;Rural;Select;Currus
2374;38015;M5X;1;661.4475;Canada;CanadaM5X;Ontario;Aliqui UC-22;Urban;Convenience;Aliqui
782;37998;H1B;1;99.6975;Canada;CanadaH1B;Quebec;Natura RP-70;Rural;Productivity;Natura
781;37998;H1B;1;99.6975;Canada;CanadaH1B;Quebec;Natura RP-69;Rural;Productivity;Natura
763;37998;M7Y;1;304.4475;Canada;CanadaM7Y;Ontario;Natura RP-51;Rural;Productivity;Natura
764;37998;M7Y;1;304.4475;Canada;CanadaM7Y;Ontario;Natura RP-52;Rural;Productivity;Natura
791;37999;K2P;1;62.9475;Canada;CanadaK2P;Ontario;Natura RP-79;Rural;Productivity;Natura
1000;37999;K1H;1;89.1975;Canada;CanadaK1H;Ontario;Natura YY-01;Youth;Youth;Natura
609;38015;M4Y;1;852.8625;Canada;CanadaM4Y;Ontario;Maximus UC-74;Urban;Convenience;VanArsdel
689;38016;R3V;1;340.9875;Canada;CanadaR3V;Manitoba;Maximus UC-54;Urban;Convenience;VanArsdel
1116;38016;R3B;1;262.4475;Canada;CanadaR3B;Manitoba;Pirum RS-04;Rural;Select;Pirum
443;38016;L5P;1;860.7375;Canada;CanadaL5P;Ontario;Maximus UM-48;Urban;Moderation;VanArsdel
791;38016;L5N;1;62.9475;Canada;CanadaL5N;Ontario;Natura RP-79;Rural;Productivity;Natura
1123;38016;H2Z;1;262.4475;Canada;CanadaH2Z;Quebec;Pirum RS-11;Rural;Select;Pirum
1182;38016;K1R;1;157.4475;Canada;CanadaK1R;Ontario;Pirum UE-18;Urban;Extreme;Pirum
1065;38005;R3B;1;309.6975;Canada;CanadaR3B;Manitoba;Pirum RP-11;Rural;Productivity;Pirum
764;38005;L5G;1;304.4475;Canada;CanadaL5G;Ontario;Natura RP-52;Rural;Productivity;Natura
1186;38005;K1R;1;425.1975;Canada;CanadaK1R;Ontario;Pirum UE-22;Urban;Extreme;Pirum
763;38005;L5G;1;304.4475;Canada;CanadaL5G;Ontario;Natura RP-51;Rural;Productivity;Natura
604;38006;M6G;1;494.8125;Canada;CanadaM6G;Ontario;Maximus UC-69;Urban;Convenience;VanArsdel
966;38006;M4P;1;482.9475;Canada;CanadaM4P;Ontario;Natura UC-29;Urban;Convenience;Natura
997;38006;R3G;1;740.1975;Canada;CanadaR3G;Manitoba;Natura UC-60;Urban;Convenience;Natura
730;38006;L5N;1;314.9475;Canada;CanadaL5N;Ontario;Natura RP-18;Rural;Productivity;Natura
475;38006;L5V;1;1028.7375;Canada;CanadaL5V;Ontario;Maximus UM-80;Urban;Moderation;VanArsdel
729;38006;L5N;1;314.9475;Canada;CanadaL5N;Ontario;Natura RP-17;Rural;Productivity;Natura
604;38007;L4Y;1;494.8125;Canada;CanadaL4Y;Ontario;Maximus UC-69;Urban;Convenience;VanArsdel
913;38007;M5S;1;372.6975;Canada;CanadaM5S;Ontario;Natura UE-22;Urban;Extreme;Natura
433;38007;M4E;1;892.2375;Canada;CanadaM4E;Ontario;Maximus UM-38;Urban;Moderation;VanArsdel
793;38007;M5X;1;78.6975;Canada;CanadaM5X;Ontario;Natura RP-81;Rural;Productivity;Natura
794;38007;M5X;1;78.6975;Canada;CanadaM5X;Ontario;Natura RP-82;Rural;Productivity;Natura
681;38007;M4Y;1;718.9875;Canada;CanadaM4Y;Ontario;Maximus UC-46;Urban;Convenience;VanArsdel
2255;38008;L5R;1;56.6475;Canada;CanadaL5R;Ontario;Aliqui RP-52;Rural;Productivity;Aliqui
2263;38008;L5T;1;304.4475;Canada;CanadaL5T;Ontario;Aliqui RP-60;Rural;Productivity;Aliqui
2400;38008;L5T;1;89.1975;Canada;CanadaL5T;Ontario;Aliqui YY-09;Youth;Youth;Aliqui
2054;38008;R3B;1;551.1975;Canada;CanadaR3B;Manitoba;Currus UE-14;Urban;Extreme;Currus
2204;38008;L5R;1;146.9475;Canada;CanadaL5R;Ontario;Aliqui RP-01;Rural;Productivity;Aliqui
2254;38008;L5R;1;56.6475;Canada;CanadaL5R;Ontario;Aliqui RP-51;Rural;Productivity;Aliqui
559;38008;L5H;1;629.7375;Canada;CanadaL5H;Ontario;Maximus UC-24;Urban;Convenience;VanArsdel
2269;38008;L5R;2;587.895;Canada;CanadaL5R;Ontario;Aliqui RS-02;Rural;Select;Aliqui
2400;38008;L5R;2;188.895;Canada;CanadaL5R;Ontario;Aliqui YY-09;Youth;Youth;Aliqui
2205;38008;L5R;1;146.9475;Canada;CanadaL5R;Ontario;Aliqui RP-02;Rural;Productivity;Aliqui
2262;38008;L5T;1;304.4475;Canada;CanadaL5T;Ontario;Aliqui RP-59;Rural;Productivity;Aliqui
2212;38009;M4V;1;89.1975;Canada;CanadaM4V;Ontario;Aliqui RP-09;Rural;Productivity;Aliqui
2064;38009;K1N;1;496.0725;Canada;CanadaK1N;Ontario;Currus UE-24;Urban;Extreme;Currus
2213;38009;M4V;1;89.1975;Canada;CanadaM4V;Ontario;Aliqui RP-10;Rural;Productivity;Aliqui
675;38010;M6S;1;661.2375;Canada;CanadaM6S;Ontario;Maximus UC-40;Urban;Convenience;VanArsdel
1965;38012;M4R;1;89.1975;Canada;CanadaM4R;Ontario;Currus RP-40;Rural;Productivity;Currus
794;38012;L5P;1;78.6975;Canada;CanadaL5P;Ontario;Natura RP-82;Rural;Productivity;Natura
396;38016;R3G;1;907.9875;Canada;CanadaR3G;Manitoba;Maximus UM-01;Urban;Moderation;VanArsdel
792;38016;L5N;1;62.9475;Canada;CanadaL5N;Ontario;Natura RP-80;Rural;Productivity;Natura
1143;38016;M5P;1;551.1975;Canada;CanadaM5P;Ontario;Pirum UM-20;Urban;Moderation;Pirum
1181;38016;L5N;1;419.9475;Canada;CanadaL5N;Ontario;Pirum UE-17;Urban;Extreme;Pirum
993;38016;R3H;1;325.4475;Canada;CanadaR3H;Manitoba;Natura UC-56;Urban;Convenience;Natura
443;38016;M6H;1;860.7375;Canada;CanadaM6H;Ontario;Maximus UM-48;Urban;Moderation;VanArsdel
1202;38016;M4V;1;619.4475;Canada;CanadaM4V;Ontario;Pirum UC-04;Urban;Convenience;Pirum
2053;38017;R3G;1;330.6975;Canada;CanadaR3G;Manitoba;Currus UE-13;Urban;Extreme;Currus
733;38017;R3T;1;341.1975;Canada;CanadaR3T;Manitoba;Natura RP-21;Rural;Productivity;Natura
641;38017;R3M;1;818.7375;Canada;CanadaR3M;Manitoba;Maximus UC-06;Urban;Convenience;VanArsdel
764;38017;R3T;1;304.4475;Canada;CanadaR3T;Manitoba;Natura RP-52;Rural;Productivity;Natura
1006;38017;M5X;1;89.1975;Canada;CanadaM5X;Ontario;Natura YY-07;Youth;Youth;Natura
635;38017;M4X;1;884.3625;Canada;CanadaM4X;Ontario;Maximus UC-00;Urban;Convenience;VanArsdel
927;38017;R3V;1;451.4475;Canada;CanadaR3V;Manitoba;Natura UE-36;Urban;Extreme;Natura
734;38017;R3T;1;341.1975;Canada;CanadaR3T;Manitoba;Natura RP-22;Rural;Productivity;Natura
763;38017;R3T;1;304.4475;Canada;CanadaR3T;Manitoba;Natura RP-51;Rural;Productivity;Natura
2056;38017;H3H;1;330.6975;Canada;CanadaH3H;Quebec;Currus UE-16;Urban;Extreme;Currus
1230;38012;R3T;1;472.4475;Canada;CanadaR3T;Manitoba;Pirum UC-32;Urban;Convenience;Pirum
1426;38012;M6R;1;307.02;Canada;CanadaM6R;Ontario;Quibus RP-18;Rural;Productivity;Quibus
1182;38012;M4V;1;157.4475;Canada;CanadaM4V;Ontario;Pirum UE-18;Urban;Extreme;Pirum
1181;38012;R3V;1;419.9475;Canada;CanadaR3V;Manitoba;Pirum UE-17;Urban;Extreme;Pirum
1964;38012;M4R;1;89.1975;Canada;CanadaM4R;Ontario;Currus RP-39;Rural;Productivity;Currus
760;37982;L5R;1;152.1975;Canada;CanadaL5R;Ontario;Natura RP-48;Rural;Productivity;Natura
777;37982;L5G;1;115.4475;Canada;CanadaL5G;Ontario;Natura RP-65;Rural;Productivity;Natura
794;37982;L5T;1;78.6975;Canada;CanadaL5T;Ontario;Natura RP-82;Rural;Productivity;Natura
768;37982;R3C;1;94.4475;Canada;CanadaR3C;Manitoba;Natura RP-56;Rural;Productivity;Natura
794;37982;L5N;1;78.6975;Canada;CanadaL5N;Ontario;Natura RP-82;Rural;Productivity;Natura
778;37982;L5G;1;115.4475;Canada;CanadaL5G;Ontario;Natura RP-66;Rural;Productivity;Natura
1942;37973;R3T;1;125.9475;Canada;CanadaR3T;Manitoba;Currus RP-17;Rural;Productivity;Currus
2212;37973;R3H;1;89.1975;Canada;CanadaR3H;Manitoba;Aliqui RP-09;Rural;Productivity;Aliqui
2222;37973;M6P;1;225.6975;Canada;CanadaM6P;Ontario;Aliqui RP-19;Rural;Productivity;Aliqui
2235;37973;H1G;1;65.5725;Canada;CanadaH1G;Quebec;Aliqui RP-32;Rural;Productivity;Aliqui
758;37973;R3B;1;73.4475;Canada;CanadaR3B;Manitoba;Natura RP-46;Rural;Productivity;Natura
761;37973;M4P;1;178.4475;Canada;CanadaM4P;Ontario;Natura RP-49;Rural;Productivity;Natura
1943;37973;R3T;1;125.9475;Canada;CanadaR3T;Manitoba;Currus RP-18;Rural;Productivity;Currus
2212;37973;K1G;1;89.1975;Canada;CanadaK1G;Ontario;Aliqui RP-09;Rural;Productivity;Aliqui
2213;37973;K1H;1;89.1975;Canada;CanadaK1H;Ontario;Aliqui RP-10;Rural;Productivity;Aliqui
761;37973;R3H;1;178.4475;Canada;CanadaR3H;Manitoba;Natura RP-49;Rural;Productivity;Natura
793;37973;R3H;1;78.6975;Canada;CanadaR3H;Manitoba;Natura RP-81;Rural;Productivity;Natura
2234;37973;H1G;1;65.5725;Canada;CanadaH1G;Quebec;Aliqui RP-31;Rural;Productivity;Aliqui
758;37973;R3V;2;146.895;Canada;CanadaR3V;Manitoba;Natura RP-46;Rural;Productivity;Natura
762;37973;R3H;1;178.4475;Canada;CanadaR3H;Manitoba;Natura RP-50;Rural;Productivity;Natura
794;37973;R3H;1;78.6975;Canada;CanadaR3H;Manitoba;Natura RP-82;Rural;Productivity;Natura
2223;37973;M6P;1;225.6975;Canada;CanadaM6P;Ontario;Aliqui RP-20;Rural;Productivity;Aliqui
757;37973;R3B;1;73.4475;Canada;CanadaR3B;Manitoba;Natura RP-45;Rural;Productivity;Natura
